bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
1,HP:0001574,78,127,Abnormality of the integument,11906,7629,1,1.0433056628646873,0.010554308983628356,0.01012066952121448,>,0.3254762467327592
1,HP:0001600,13,6,Abnormality of the larynx,12027,7694,1,0.295277112886162,4.986287708800798e-4,0.0016867782535357468,<,7.1867648072463775
1,HP:0001602,7,0,Laryngeal stenosis,12033,7700,1,0,0,9.082652134423251e-4,<,11.439816623347625
1,HP:0001605,28,3,Vocal cord paralysis,12030,7679,3.168386768029332e-6,0.06839797862387346,2.493143854400399e-4,0.0036330608537693005,<,33.64553546253018
1,HP:0001608,29,13,Abnormality of the voice,12020,7678,0.08084368696124088,0.2863628594875669,0.0010803623369068395,0.0037628130271182042,<,16.01830377912629
1,HP:0001618,1,10,Dysphonia,12023,7706,1,6.4101440603388875,8.310479514667997e-4,1.297521733489036e-4,>,4.89490516610199
1,HP:0001626,1677,3391,Abnormality of the cardiovascular system,8642,6030,3.301990025537158e-21,1.410874479755189,0.28180836034239176,0.21759439470611133,<,93.57378519798249
1,HP:0001627,1081,1867,Abnormal heart morphology,10166,6626,1,1.1256575307097203,0.1551566525388515,0.1402620993901648,<,9.52173823430607
1,HP:0001629,12,3,Ventricular septal defect,12030,7695,1,0.15992547881484345,2.493143854400399e-4,0.001557026080186843,<,10.718751844648082
1,HP:0001631,173,188,Atrial septal defect,11845,7534,0.47990493032034776,0.6912300680103513,0.015623701487575832,0.02244712598936032,<,12.924267379349157
1,HP:0001635,0,96,Congestive heart failure,11937,7707,2.2128127809618297e-18,Inf,0.007978060334081277,0,<,82.26910954129221
1,HP:0001636,281,575,Tetralogy of Fallot,11458,7426,0.1023053093691064,1.3261766746787704,0.04778525720934098,0.03646036071104191,<,15.60929553410131
1,HP:0001637,25,118,Abnormal myocardium morphology,11915,7682,2.8104162594295677e-5,3.0429759977978734,0.009806365827308235,0.00324380433372259,<,29.85380562866627
1,HP:0001638,25,118,Cardiomyopathy,11915,7682,2.8104162594295677e-5,3.0429759977978734,0.009806365827308235,0.00324380433372259,<,29.85380562866627
1,HP:0001640,58,74,Cardiomegaly,11959,7649,1,0.8160600863512408,0.006149754840854317,0.0075256260542364084,>,2.435346900968143
1,HP:0001641,43,145,Abnormal pulmonary valve morphology,11888,7664,0.0021953420220261082,2.1738485815438215,0.012050195296268594,0.005579343454002855,<,22.282879464113574
1,HP:0001643,22,128,Patent ductus arteriosus,11905,7685,5.556518112067654e-8,3.7555781039663203,0.010637413778775036,0.002854547813675879,<,40.669677288867284
1,HP:0001644,20,81,Dilated cardiomyopathy,11952,7687,0.04340626831773121,2.604660493796495,0.006731488406881077,0.002595043466978072,<,17.098678423358137
1,HP:0001649,27,175,Tachycardia,11858,7680,7.138035860556419e-13,4.197573203369919,0.014543339150668994,0.0035033086804203972,<,60.234573324275
1,HP:0001651,11,0,Dextrocardia,12033,7696,0.02613677109278135,0,0,0.0014272739068379395,<,17.979880488898022
1,HP:0001654,43,145,Abnormal heart valve morphology,11888,7664,0.0021953420220261082,2.1738485815438215,0.012050195296268594,0.005579343454002855,<,22.282879464113574
1,HP:0001662,2,19,Bradycardia,12014,7705,1,6.091286449789979,0.0015789911077869192,2.595043466978072e-4,<,8.964611439268133
1,HP:0001663,1,0,Ventricular fibrillation,12033,7706,1,0,0,1.297521733489036e-4,>,1.6338471573904372
1,HP:0001669,55,0,Transposition of the great arteries,12033,7652,2.4868304212489197e-20,0,0,0.007136369534189698,<,90.06630354042075
1,HP:0001671,185,191,Abnormal cardiac septum morphology,11842,7522,0.04864958246632245,0.6558331653626095,0.015873015873015872,0.024004152069547164,<,16.90057175692906
1,HP:0001678,15,4,Atrioventricular block,12029,7692,0.4497102857471615,0.17053590674564137,3.3241918058671987e-4,0.001946282600233554,<,13.03715694277229
1,HP:0001679,15,1,Abnormal aortic morphology,12032,7692,0.006140104628256778,0.04262457184350224,8.310479514667997e-5,0.001946282600233554,<,20.496185139553642
1,HP:0001684,109,111,Secundum atrial septal defect,11922,7598,1,0.6490384674915373,0.009224632261281476,0.014142986895030492,<,11.073285421721014
1,HP:0001692,0,3,Atrial arrhythmia,12030,7707,1,Inf,2.493143854400399e-4,0,>,2.174635963882064
1,HP:0001695,7,2,Cardiac arrest,12031,7700,1,0.18287626608266097,1.6620959029335994e-4,9.082652134423251e-4,<,5.912631672849568
1,HP:0001706,10,2,Endocardial fibroelastosis,12031,7697,1,0.1279891515780665,1.6620959029335994e-4,0.001297521733489036,<,10.58380286950198
1,HP:0001709,15,0,Third degree atrioventricular block,12033,7692,6.049024262929023e-4,0,0,0.001946282600233554,<,24.52214692018156
1,HP:0001710,281,575,Conotruncal defect,11458,7426,0.1023053093691064,1.3261766746787704,0.04778525720934098,0.03646036071104191,<,15.60929553410131
1,HP:0001711,0,175,Abnormal left ventricle morphology,11858,7707,1.322545723700158e-35,Inf,0.014543339150668994,0,<,151.16324544369425
1,HP:0001713,12,178,Abnormal cardiac ventricle morphology,11855,7695,2.081850440919991e-22,9.628340643939838,0.014792653536109033,0.001557026080186843,<,98.37509011893053
1,HP:0001718,73,0,Mitral stenosis,12033,7634,1.008890895135562e-27,0,0,0.009471908654469962,<,119.63351141530529
1,HP:0001739,10,16,Abnormal nasopharynx morphology,12017,7697,1,1.0248148857226849,0.0013296767223468795,0.001297521733489036,>,1.9286549331065744e-16
1,HP:0001742,29,48,Nasal congestion,11985,7678,1,1.0603639060995513,0.0039890301670406384,0.0037628130271182042,>,0.16971764337061496
1,HP:0001743,0,123,Abnormality of the spleen,11910,7707,4.431132376882098e-24,Inf,0.010221889803041636,0,<,105.06282932829103
1,HP:0001746,0,123,Asplenia,11910,7707,4.431132376882098e-24,Inf,0.010221889803041636,0,<,105.06282932829103
1,HP:0001787,10,0,Abnormal delivery,12033,7697,0.06699733580103595,0,0,0.001297521733489036,<,16.344658094127187
1,HP:0001789,25,0,Hydrops fetalis,12033,7682,4.9018174932272796e-8,0,0,0.00324380433372259,<,40.887459676686426
1,HP:0001790,25,0,Nonimmune hydrops fetalis,12033,7682,4.9018174932272796e-8,0,0,0.00324380433372259,<,40.887459676686426
1,HP:0001824,7,5,Weight loss,12028,7700,1,0.45727944086613587,4.1552397573339984e-4,9.082652134423251e-4,>,2.50954936060518
1,HP:0001871,431,388,Abnormality of blood and blood-forming tissues,11645,7276,8.482342183732695e-13,0.5625192564714385,0.03224466051691183,0.05592318671337745,<,59.934825073224914
1,HP:0001872,43,117,Abnormal thrombocyte morphology,11916,7664,1,1.7499685508546232,0.009723261032161555,0.005579343454002855,<,11.361832306972632
1,HP:0001873,43,117,Thrombocytopenia,11916,7664,1,1.7499685508546232,0.009723261032161555,0.005579343454002855,<,11.361832306972632
1,HP:0001877,276,189,Abnormal erythrocyte morphology,11844,7431,3.5822898284484023e-16,0.4296522856804543,0.015706806282722512,0.035811599844297395,<,73.43224534641614
1,HP:0001881,36,9,Abnormal leukocyte morphology,12024,7671,2.3927144193965382e-5,0.15950758324534559,7.479431563201197e-4,0.004671078240560529,<,30.133324758849245
1,HP:0001882,19,1,Leukopenia,12032,7688,1.7607569567788337e-4,0.03363361224481569,8.310479514667997e-5,0.0024652912936291684,<,26.666090574240915
1,HP:0001888,9,0,Lymphopenia,12033,7698,0.17172310115487746,0,0,0.0011677695601401323,<,14.70957333484579
1,HP:0001891,2,1,Iron deficiency anemia,12032,7705,1,0.32020636254222234,8.310479514667997e-5,2.595043466978072e-4,>,0.9925877854931155
1,HP:0001892,69,67,Abnormal bleeding,11966,7638,1,0.6198435605672841,0.005568021274827558,0.008952899961074349,<,8.859996368067755
1,HP:0001903,276,189,Anemia,11844,7431,3.5822898284484023e-16,0.4296522856804543,0.015706806282722512,0.035811599844297395,<,73.43224534641614
1,HP:0001907,7,0,Thromboembolism,12033,7700,1,0,0,9.082652134423251e-4,<,11.439816623347625
1,HP:0001919,10,147,Acute kidney injury,11886,7697,3.6181786971730456e-18,9.519381968770302,0.012216404886561954,0.001297521733489036,<,81.4149281769414
1,HP:0001931,2,1,Hypochromic anemia,12032,7705,1,0.32020636254222234,8.310479514667997e-5,2.595043466978072e-4,>,0.9925877854931155
1,HP:0001939,200,797,Abnormality of metabolism/homeostasis,11236,7507,1.5870206937339166e-36,2.6623124481805096,0.06623452173190393,0.02595043466978072,<,154.84655786727447
1,HP:0001941,20,10,Acidosis,12023,7687,1,0.31969749118973156,8.310479514667997e-4,0.002595043466978072,<,10.436581905762813
1,HP:0001943,4,19,Hypoglycemia,12014,7703,1,3.045388272777885,0.0015789911077869192,5.190086933956144e-4,<,5.902956035859449
1,HP:0001944,5,33,Dehydration,12000,7702,0.5681254825520908,4.23585270417023,0.002742458239840439,6.48760866744518e-4,<,12.631111148347806
1,HP:0001945,44,56,Fever,11977,7663,1,0.8143195769648889,0.004653868528214078,0.005709095627351758,>,2.0552439205520945
1,HP:0001948,0,1,Alkalosis,12032,7707,1,Inf,8.310479514667997e-5,0,>,-0
1,HP:0001959,16,0,Polydipsia,12033,7691,2.358889461619781e-4,0,0,0.0020760347735824577,<,26.158057865441616
1,HP:0001961,177,6,Hypoplastic heart,12027,7530,3.146036063890567e-61,0.02120261537922648,4.986287708800798e-4,0.022966134682755938,<,253.65783343911042
1,HP:0001969,0,10,Abnormal tubulointerstitial morphology,12023,7707,1,Inf,8.310479514667997e-4,0,<,8.295181890085937
1,HP:0001970,0,10,Tubulointerstitial nephritis,12023,7707,1,Inf,8.310479514667997e-4,0,<,8.295181890085937
1,HP:0001973,0,21,Autoimmune thrombocytopenia,12012,7707,0.03681871194838655,Inf,0.0017452006980802793,0,<,17.38461386115706
1,HP:0001974,8,8,Leukocytosis,12025,7699,1,0.6402850538038012,6.648383611734397e-4,0.0010380173867912288,>,1.410646220248931
1,HP:0001977,7,0,Abnormal thrombosis,12033,7700,1,0,0,9.082652134423251e-4,<,11.439816623347625
1,HP:0001998,0,17,Neonatal hypoglycemia,12016,7707,0.21335457303363062,Inf,0.0014127815174935594,0,<,14.332480402345071
1,HP:0002011,868,746,Morphological central nervous system abnormality,11287,6839,6.610333178455668e-33,0.520760363057279,0.061996177179423254,0.11262488646684832,<,140.36799482757098
1,HP:0002012,14,151,Abnormality of the abdominal organs,11882,7693,5.949031241209527e-16,6.983955293898325,0.012548824067148674,0.0018165304268846503,<,72.55110322765334
1,HP:0002013,19,31,Vomiting,12002,7688,1,1.0451258464150464,0.002576248649547079,0.0024652912936291684,>,1.9286549331065744e-16
1,HP:0002014,28,39,Diarrhea,11994,7679,1,0.8917657257502183,0.0032410870107205184,0.0036330608537693005,>,0.6023991591868163
1,HP:0002015,262,167,Dysphagia,11866,7445,1.121780342510129e-17,0.3999393240824548,0.013878500789495554,0.03399506941741274,<,79.44925692456307
1,HP:0002017,34,164,Nausea and vomiting,11869,7673,2.5731958815575353e-8,3.1181131801754565,0.013629186404055514,0.004411573893862722,<,42.00699683559605
1,HP:0002018,0,5,Nausea,12028,7707,1,Inf,4.1552397573339984e-4,0,>,3.1405989201429154
1,HP:0002019,36,129,Constipation,11904,7671,0.0022294059781272375,2.3090223538244508,0.010720518573921716,0.004671078240560529,<,22.25613158073104
1,HP:0002020,284,748,Gastroesophageal reflux,11285,7423,1.7111939187701596e-12,1.732401265437759,0.06216238676971661,0.03684961723108862,<,58.71569131343645
1,HP:0002027,19,16,Abdominal pain,12017,7688,1,0.5387812554853003,0.0013296767223468795,0.0024652912936291684,>,4.350626135050923
1,HP:0002031,2,89,Abnormal esophagus morphology,11944,7705,5.209774203659066e-14,28.704524971958094,0.007396326768054517,2.595043466978072e-4,<,64.78161262216759
1,HP:0002039,6,12,Anorexia,12021,7701,1,1.281227985011026,9.972575417601596e-4,7.785130400934215e-4,>,0.3663047795569733
1,HP:0002043,0,27,Esophageal stricture,12006,7707,0.0021436389008490176,Inf,0.002243829468960359,0,<,22.32428170759993
1,HP:0002059,12,1,Cerebral atrophy,12032,7695,0.0848205246153515,0.05330115969518542,8.310479514667997e-5,0.001557026080186843,<,15.934884409147859
1,HP:0002060,179,96,Abnormal cerebral morphology,11937,7528,1.9722989157458786e-15,0.3382412111339127,0.007978060334081277,0.023225639029453744,<,70.46899728224618
1,HP:0002086,907,1517,Abnormality of the respiratory system,10516,6800,1,1.0815410762765607,0.1260699742375135,0.11768522122745556,>,4.324486563512956
1,HP:0002087,29,30,Abnormality of the upper respiratory tract,12003,7678,1,0.6617654545709536,0.0024931438544003987,0.0037628130271182042,>,3.4059318762832924
1,HP:0002088,71,634,Abnormal lung morphology,11399,7636,4.208205706242559e-66,5.981372237156542,0.052688440122995096,0.009212404307772155,<,273.15250038243806
1,HP:0002093,1,12,Respiratory insufficiency,12021,7706,1,7.692958557301439,9.972575417601596e-4,1.297521733489036e-4,<,6.687153499519618
1,HP:0002094,330,366,Dyspnea,11667,7377,0.004229236611781498,0.7013057997774138,0.030416355023684866,0.04281821720513818,<,21.14384029347161
1,HP:0002098,165,183,Respiratory distress,11850,7542,1,0.7059179879125222,0.015208177511842433,0.02140910860256909,<,11.246113205973174
1,HP:0002099,0,1,Asthma,12032,7707,1,Inf,8.310479514667997e-5,0,>,-0
1,HP:0002103,2,3,Abnormal pleura morphology,12030,7705,1,0.9606954497301794,2.493143854400399e-4,2.595043466978072e-4,>,-0
1,HP:0002104,169,143,Apnea,11890,7538,4.853866024513731e-5,0.5364793302168482,0.011883985705975235,0.021928117295964708,<,28.904537086738824
1,HP:0002118,234,422,Abnormal cerebral ventricle morphology,11611,7473,1,1.1606586915304866,0.03507022355189895,0.03036200856364344,>,4.537554221363815
1,HP:0002119,13,0,Ventriculomegaly,12033,7694,0.003976834204108673,0,0,0.0016867782535357468,<,21.25073828435486
1,HP:0002143,95,94,Abnormality of the spinal cord,11939,7612,1,0.6308994585798434,0.007811850743787916,0.012326456468145841,<,10.756396409849598
1,HP:0002153,6,212,Hyperkalemia,11821,7701,7.482537934229887e-35,23.016919745489403,0.017618216571096152,7.785130400934215e-4,<,148.15269251708577
1,HP:0002167,13,20,Neurological speech impairment,12013,7694,1,0.9853391625591135,0.0016620959029335994,0.0016867782535357468,>,3.857309866213149e-16
1,HP:0002170,46,0,Intracranial hemorrhage,12033,7661,1.2227283489596253e-16,0,0,0.005968599974049566,<,75.29956830036284
1,HP:0002180,22,0,Neurodegeneration,12033,7685,8.281663577163045e-7,0,0,0.002854547813675879,<,35.9764178887423
1,HP:0002181,1,2,Cerebral edema,12031,7706,1,1.2809938197834347,1.6620959029335994e-4,1.297521733489036e-4,>,-0
1,HP:0002196,0,47,Myelopathy,11986,7707,7.051256174255474e-8,Inf,0.003905925371893958,0,<,40.25582225407895
1,HP:0002198,13,0,Dilated fourth ventricle,12033,7694,0.003976834204108673,0,0,0.0016867782535357468,<,21.25073828435486
1,HP:0002202,2,3,Pleural effusion,12030,7705,1,0.9606954497301794,2.493143854400399e-4,2.595043466978072e-4,>,-0
1,HP:0002239,11,50,Gastrointestinal hemorrhage,11983,7696,0.44472682808517855,2.919131940547424,0.004155239757333998,0.0014272739068379395,<,13.056514910151645
1,HP:0002240,0,3,Hepatomegaly,12030,7707,1,Inf,2.493143854400399e-4,0,>,2.174635963882064
1,HP:0002242,63,12,Abnormal intestine morphology,12021,7644,1.1015883472258618e-12,0.12115392810004486,9.972575417601596e-4,0.008174386920980926,<,59.480810893177306
1,HP:0002248,2,2,Hematemesis,12031,7705,1,0.6404644278948044,1.6620959029335994e-4,2.595043466978072e-4,>,0.7584104475410518
1,HP:0002249,8,34,Melena,11999,7699,1,2.7268149484021302,0.002825563034987119,0.0010380173867912288,<,8.643760318966986
1,HP:0002257,13,6,Chronic rhinitis,12027,7694,1,0.295277112886162,4.986287708800798e-4,0.0016867782535357468,<,7.1867648072463775
1,HP:0002311,93,213,Incoordination,11820,7614,1,1.4753112554126082,0.017701321366242834,0.012066952121448035,<,11.063136802372505
1,HP:0002315,2,24,Headache,12009,7705,0.39388543760600647,7.699654831672154,0.0019945150835203192,2.595043466978072e-4,<,13.267408527155728
1,HP:0002334,13,0,Abnormal cerebellar vermis morphology,12033,7694,0.003976834204108673,0,0,0.0016867782535357468,<,21.25073828435486
1,HP:0002345,0,10,Action tremor,12023,7707,1,Inf,8.310479514667997e-4,0,<,8.295181890085937
1,HP:0002350,13,0,Cerebellar cyst,12033,7694,0.003976834204108673,0,0,0.0016867782535357468,<,21.25073828435486
1,HP:0002352,154,68,Leukoencephalopathy,11965,7553,4.403284675119715e-17,0.27875545711514155,0.005651126069974238,0.019981834695731154,<,77.0737811710169
1,HP:0002353,6,35,EEG abnormality,11998,7701,0.8861122278727106,3.7439538216298196,0.0029086678301337987,7.785130400934215e-4,<,11.858933307614425
1,HP:0002360,143,84,Sleep disturbance,11949,7564,2.090701729478177e-10,0.3718641154780603,0.006980802792321117,0.018554560788893212,<,50.36771991213595
1,HP:0002373,37,64,Febrile seizure (within the age range of 3 months to 6 years),11969,7670,1,1.1084636216285337,0.005318706889387518,0.004800830413909433,>,0.6625882377283867
1,HP:0002380,0,2,Fasciculations,12031,7707,1,Inf,1.6620959029335994e-4,0,>,1.1227112732422444
1,HP:0002408,0,2,Cerebral arteriovenous malformation,12031,7707,1,Inf,1.6620959029335994e-4,0,>,1.1227112732422444
1,HP:0002411,2,0,Myokymia,12033,7705,1,0,0,2.595043466978072e-4,>,3.267831726853325
1,HP:0002414,95,0,Spina bifida,12033,7612,8.997090691022876e-37,0,0,0.012326456468145841,<,155.8324798333038
1,HP:0002415,0,1,Leukodystrophy,12032,7707,1,Inf,8.310479514667997e-5,0,>,-0
1,HP:0002438,13,0,Cerebellar malformation,12033,7694,0.003976834204108673,0,0,0.0016867782535357468,<,21.25073828435486
1,HP:0002445,0,23,Tetraplegia,12010,7707,0.011615265102342646,Inf,0.001911410288373639,0,<,19.388771720451395
1,HP:0002457,1,0,Abnormal head movements,12033,7706,1,0,0,1.297521733489036e-4,>,1.6338471573904372
1,HP:0002463,12,10,Language impairment,12023,7695,1,0.5333881535978344,8.310479514667997e-4,0.001557026080186843,>,2.9028111184843244
1,HP:0002487,6,170,Hyperkinetic movements,11863,7701,2.828662830654382e-26,18.391773973386854,0.014127815174935594,7.785130400934215e-4,<,113.84256349110977
1,HP:0002493,0,32,Upper motor neuron dysfunction,12001,7707,1.2202231511165542e-4,Inf,0.002659353444693759,0,<,27.3031311839671
1,HP:0002500,154,68,Abnormal cerebral white matter morphology,11965,7553,4.403284675119715e-17,0.27875545711514155,0.005651126069974238,0.019981834695731154,<,77.0737811710169
1,HP:0002518,154,68,Abnormal periventricular white matter morphology,11965,7553,4.403284675119715e-17,0.27875545711514155,0.005651126069974238,0.019981834695731154,<,77.0737811710169
1,HP:0002527,3,1,Falls,12032,7704,1,0.21344773374064313,8.310479514667997e-5,3.8925652004671076e-4,>,2.0550203206867548
1,HP:0002533,6,6,Abnormal posturing,12027,7701,1,0.6403448650608385,4.986287708800798e-4,7.785130400934215e-4,>,1.0199712521854716
1,HP:0002558,1,0,Supernumerary nipple,12033,7706,1,0,0,1.297521733489036e-4,>,1.6338471573904372
1,HP:0002575,0,2,Tracheoesophageal fistula,12031,7707,1,Inf,1.6620959029335994e-4,0,>,1.1227112732422444
1,HP:0002576,4,0,Intussusception,12033,7703,1,0,0,5.190086933956144e-4,<,6.536213201185656
1,HP:0002577,0,13,Abnormal stomach morphology,12020,7707,1,Inf,0.0010803623369068395,0,<,10.318522455861952
1,HP:0002578,0,4,Gastroparesis,12029,7707,1,Inf,3.3241918058671987e-4,0,>,3.169784581609698
