bin,term,N,Y,description,Y_out,N_out,pvalue,odds,freq1,freq2,color_sig,size_sel
1,HP:0001396,46,3,Cholestasis,15063,6010,5.74320963897876e-19,0.02602497963790368,1.9912385503783353e-4,0.007595772787318362,<,84.68513970221309
1,HP:0001409,0,15,Portal hypertension,15051,6056,1,Inf,9.956192751891676e-4,0,<,8.223866148360718
1,HP:0001438,0,3,Abnormal abdomen morphology,15063,6056,1,Inf,1.9912385503783353e-4,0,>,0.999985214678497
1,HP:0001507,38,221,Growth abnormality,14845,6018,1.002995762374168e-4,2.3575793132186784,0.014668790654453737,0.006274768824306473,<,27.71656198649222
1,HP:0001510,17,47,Growth delay,15019,6039,1,1.111654940318209,0.003119607062259392,0.0028071334214002644,>,0.42503108440487614
1,HP:0001511,0,40,Intrauterine growth retardation,15026,6056,0.0014725874131517062,Inf,0.0026549847338377805,0,<,23.049434042859687
1,HP:0001513,2,24,Obesity,15042,6054,1,4.829635990672258,0.0015929908403026682,3.3025099075297226e-4,<,7.201813494436914
1,HP:0001574,188,213,Abnormality of the integument,14853,5868,7.93868008776986e-12,0.44762071327907776,0.014137793707686181,0.031043593130779392,<,56.12276517452172
1,HP:0001595,5,0,Abnormal hair morphology,15066,6051,1,0,0,8.256274768824307e-4,<,10.853030162341406
1,HP:0001600,6,19,Abnormality of the larynx,15047,6050,1,1.2731980866240784,0.0012611177485729458,9.907529722589167e-4,>,0.3341643983930466
1,HP:0001602,1,0,Laryngeal stenosis,15066,6055,1,0,0,1.6512549537648613e-4,>,2.170196687176009
1,HP:0001605,11,8,Vocal cord paralysis,15058,6045,1,0.2919843904356201,5.309969467675561e-4,0.0018163804491413474,<,8.204280118954753
1,HP:0001608,30,22,Abnormality of the voice,15044,6026,0.014349466041212252,0.2937646744522045,0.0014602416036107793,0.004953764861294584,<,19.09441541580963
1,HP:0001618,19,14,Dysphonia,15052,6037,0.5837975352886439,0.29555058433644227,9.292446568432231e-4,0.0031373844121532365,<,12.656709350565025
1,HP:0001626,987,4011,Abnormality of the cardiovascular system,11055,5069,2.03170594736583e-57,1.863314866300205,0.2662285941855834,0.1629788639365918,<,238.49031497146473
1,HP:0001627,425,2185,Abnormal heart morphology,12881,5631,1.8648256151844773e-52,2.24741461892668,0.14502854108588875,0.0701783355350066,<,218.63920547503287
1,HP:0001629,61,75,Ventricular septal defect,14991,5995,0.048152331913313806,0.491690070804642,0.004978096375945838,0.010072655217965654,<,16.99128908341676
1,HP:0001631,100,295,Atrial septal defect,14771,5956,1,1.1894871733313739,0.019580512412053632,0.016512549537648614,>,3.3628513145507584
1,HP:0001635,0,146,Congestive heart failure,14920,6056,3.48406737890806e-19,Inf,0.009690694278507899,0,<,85.55341219785173
1,HP:0001636,0,575,Tetralogy of Fallot,14491,6056,2.616509381740731e-83,Inf,0.03816540554891809,0,<,342.0508691939379
1,HP:0001637,25,118,Abnormal myocardium morphology,14948,6031,1,1.9043065538478134,0.007832204964821452,0.004128137384412154,<,10.195456212055051
1,HP:0001638,25,118,Cardiomyopathy,14948,6031,1,1.9043065538478134,0.007832204964821452,0.004128137384412154,<,10.195456212055051
1,HP:0001640,5,159,Cardiomegaly,14907,6051,1.1477731807471311e-14,12.907431349361698,0.010553564317005177,8.256274768824307e-4,<,67.48233408843056
1,HP:0001641,0,145,Abnormal pulmonary valve morphology,14921,6056,5.747716258491806e-19,Inf,0.009624319660161954,0,<,84.68377709655059
1,HP:0001643,16,177,Patent ductus arteriosus,14889,6040,2.9820131497115434e-9,4.487737578518815,0.011748307447232178,0.002642007926023778,<,45.823720162190355
1,HP:0001644,20,81,Dilated cardiomyopathy,14985,6036,1,1.6313491994513856,0.005376344086021506,0.0033025099075297227,<,5.290959640097752
1,HP:0001649,22,243,Tachycardia,14823,6034,2.25518281799752e-13,4.496316803180266,0.016129032258064516,0.003632760898282695,<,62.30903136293949
1,HP:0001651,11,8,Dextrocardia,15058,6045,1,0.2919843904356201,5.309969467675561e-4,0.0018163804491413474,<,8.204280118954753
1,HP:0001654,0,145,Abnormal heart valve morphology,14921,6056,5.747716258491806e-19,Inf,0.009624319660161954,0,<,84.68377709655059
1,HP:0001662,1,19,Bradycardia,15047,6055,1,7.645397587611254,0.0012611177485729458,1.6512549537648613e-4,<,6.592369816157944
1,HP:0001663,1,0,Ventricular fibrillation,15066,6055,1,0,0,1.6512549537648613e-4,>,2.170196687176009
1,HP:0001669,55,0,Transposition of the great arteries,15066,6001,1.0327139327576622e-27,0,0,0.009081902245706737,<,119.66583823386121
1,HP:0001671,161,370,Abnormal cardiac septum morphology,14696,5895,1,0.921857268363658,0.02455860878799947,0.026585204755614267,>,1.5543450438683553
1,HP:0001678,15,6,Atrioventricular block,15060,6041,0.05137692709815251,0.1604828368181831,3.9824771007566706e-4,0.002476882430647292,<,16.87868587846773
1,HP:0001679,2,22,Abnormal aortic morphology,15044,6054,1,4.426618636821558,0.0014602416036107793,3.3025099075297226e-4,<,6.465533242236056
1,HP:0001680,0,20,Coarctation of aorta,15046,6056,1,Inf,0.0013274923669188902,0,<,10.839005023191577
1,HP:0001681,1,0,Angina pectoris,15066,6055,1,0,0,1.6512549537648613e-4,>,2.170196687176009
1,HP:0001684,37,207,Secundum atrial septal defect,14859,6019,8.736835502564393e-4,2.2661547019673765,0.013739545997610514,0.006109643328929987,<,23.956341743556877
1,HP:0001692,0,3,Atrial arrhythmia,15063,6056,1,Inf,1.9912385503783353e-4,0,>,0.999985214678497
1,HP:0001695,2,2,Cardiac arrest,15064,6054,1,0.401903275589309,1.3274923669188903e-4,3.3025099075297226e-4,>,1.9527633547394208
1,HP:0001706,10,2,Endocardial fibroelastosis,15064,6046,0.11499813265018295,0.08030415238946838,1.3274923669188903e-4,0.0016512549537648614,<,15.478995225871682
1,HP:0001709,15,0,Third degree atrioventricular block,15066,6041,6.121044694956075e-6,0,0,0.002476882430647292,<,32.57445617640943
1,HP:0001710,0,575,Conotruncal defect,14491,6056,2.616509381740731e-83,Inf,0.03816540554891809,0,<,342.0508691939379
1,HP:0001711,0,175,Abnormal left ventricle morphology,14891,6056,2.840736436981566e-23,Inf,0.01161555821054029,0,<,101.90803461175598
1,HP:0001713,61,250,Abnormal cardiac ventricle morphology,14816,5995,0.2569463627137737,1.6582941768591715,0.016593654586486126,0.010072655217965654,<,14.08238848198445
1,HP:0001718,73,0,Mitral stenosis,15066,5983,1.5460670225938815e-37,0,0,0.012054161162483487,<,158.96484511178087
1,HP:0001739,18,16,Abnormal nasopharynx morphology,15050,6038,1,0.35663856877445993,0.0010619938935351122,0.00297225891677675,<,9.795369839523488
1,HP:0001742,60,70,Nasal congestion,14996,5996,0.019941361934654886,0.46648838168208095,0.004646223284216116,0.009907529722589167,<,18.522739115118778
1,HP:0001743,0,123,Abnormality of the spleen,14943,6056,1.0429566928391497e-15,Inf,0.008164078056551175,0,<,71.6486932774852
1,HP:0001746,0,123,Asplenia,14943,6056,1.0429566928391497e-15,Inf,0.008164078056551175,0,<,71.6486932774852
1,HP:0001760,15,0,Abnormal foot morphology,15066,6041,6.121044694956075e-6,0,0,0.002476882430647292,<,32.57445617640943
1,HP:0001780,15,0,Abnormality of toe,15066,6041,6.121044694956075e-6,0,0,0.002476882430647292,<,32.57445617640943
1,HP:0001787,10,0,Abnormal delivery,15066,6046,0.0031815920547777128,0,0,0.0016512549537648614,<,21.711180405312643
1,HP:0001789,25,1,Hydrops fetalis,15065,6031,4.2337408331594377e-10,0.016011402971689223,6.637461834594451e-5,0.004128137384412154,<,49.21486130176702
1,HP:0001790,25,1,Nonimmune hydrops fetalis,15065,6031,4.2337408331594377e-10,0.016011402971689223,6.637461834594451e-5,0.004128137384412154,<,49.21486130176702
1,HP:0001824,7,65,Weight loss,15001,6049,0.16633718635799477,3.7444608959028893,0.004314350192486393,0.001155878467635403,<,14.837800975099947
1,HP:0001829,15,0,Foot polydactyly,15066,6041,6.121044694956075e-6,0,0,0.002476882430647292,<,32.57445617640943
1,HP:0001871,449,511,Abnormality of blood and blood-forming tissues,14555,5607,4.900271788332139e-31,0.4384378474913648,0.033917429974777646,0.07414134742404227,<,132.96087770556542
1,HP:0001872,10,119,Abnormal thrombocyte morphology,14947,6046,5.429380068839736e-6,4.81347965897351,0.007898579583167397,0.0016512549537648614,<,32.78275740181792
1,HP:0001873,10,119,Thrombocytopenia,14947,6046,5.429380068839736e-6,4.81347965897351,0.007898579583167397,0.0016512549537648614,<,32.78275740181792
1,HP:0001877,180,273,Abnormal erythrocyte morphology,14793,5876,2.671361907164259e-4,0.6024585277429216,0.01812027080844285,0.029722589167767502,<,26.014827463990375
1,HP:0001878,0,10,Hemolytic anemia,15056,6056,1,Inf,6.637461834594451e-4,0,>,4.563408375824889
1,HP:0001881,10,11,Abnormal leukocyte morphology,15055,6046,1,0.44176677039295015,7.301208018053897e-4,0.0016512549537648614,>,4.245530317885849
1,HP:0001882,2,2,Leukopenia,15064,6054,1,0.401903275589309,1.3274923669188903e-4,3.3025099075297226e-4,>,1.9527633547394208
1,HP:0001888,4,0,Lymphopenia,15066,6052,1,0,0,6.605019815059445e-4,<,8.68201469757405
1,HP:0001891,11,1,Iron deficiency anemia,15065,6045,0.008063755267989785,0.03648290322411856,6.637461834594451e-5,0.0018163804491413474,<,20.09560902457292
1,HP:0001892,248,101,Abnormal bleeding,14965,5808,2.3591767163417872e-58,0.15809962116220824,0.006703836452940396,0.04095112285336856,<,242.23071648571073
1,HP:0001903,180,273,Anemia,14793,5876,2.671361907164259e-4,0.6024585277429216,0.01812027080844285,0.029722589167767502,<,26.014827463990375
1,HP:0001907,0,1,Thromboembolism,15065,6056,1,Inf,6.637461834594451e-5,0,>,-0
1,HP:0001911,0,1,Abnormal granulocyte morphology,15065,6056,1,Inf,6.637461834594451e-5,0,>,-0
1,HP:0001913,0,1,Granulocytopenia,15065,6056,1,Inf,6.637461834594451e-5,0,>,-0
1,HP:0001919,16,221,Acute kidney injury,14845,6040,3.428974638895325e-14,5.619814022483317,0.014668790654453737,0.002642007926023778,<,65.58110128693428
1,HP:0001931,11,1,Hypochromic anemia,15065,6045,0.008063755267989785,0.03648290322411856,6.637461834594451e-5,0.0018163804491413474,<,20.09560902457292
1,HP:0001939,270,907,Abnormality of metabolism/homeostasis,14159,5786,0.0045948221123765405,1.372764996993436,0.06020177883977167,0.04458388375165125,<,21.072683569374117
1,HP:0001941,34,33,Acidosis,15033,6022,0.1632260547459755,0.38882233973759905,0.002190362405416169,0.005614266842800529,<,14.870600444502026
1,HP:0001943,24,21,Hypoglycemia,15045,6032,0.6020755113815877,0.3508341879332844,0.0013938669852648347,0.003963011889035667,<,12.603154526196558
1,HP:0001944,2,36,Dehydration,15030,6054,0.4242025496368095,7.2500230363671125,0.0023894862604540022,3.3025099075297226e-4,<,13.21146528113888
1,HP:0001945,76,69,Fever,14997,5980,1.4830868529461085e-6,0.36203960882285124,0.004579848665870172,0.012549537648612946,<,35.03709203887577
1,HP:0001948,2,2,Alkalosis,15064,6054,1,0.401903275589309,1.3274923669188903e-4,3.3025099075297226e-4,>,1.9527633547394208
1,HP:0001959,1,0,Polydipsia,15066,6055,1,0,0,1.6512549537648613e-4,>,2.170196687176009
1,HP:0001961,20,13,Hypoplastic heart,15053,6036,0.12279499812218664,0.26065864594619953,8.628700384972787e-4,0.0033025099075297227,<,15.365035671851919
1,HP:0001969,3,10,Abnormal tubulointerstitial morphology,15056,6053,1,1.3400559969010624,6.637461834594451e-4,4.953764861294584e-4,>,0.45629403247988526
1,HP:0001970,3,10,Tubulointerstitial nephritis,15056,6053,1,1.3400559969010624,6.637461834594451e-4,4.953764861294584e-4,>,0.45629403247988526
1,HP:0001973,0,21,Autoimmune thrombocytopenia,15045,6056,0.9893859729489716,Inf,0.0013938669852648347,0,<,11.74029538367476
1,HP:0001974,4,8,Leukocytosis,15058,6052,1,0.8038062729432369,5.309969467675561e-4,6.605019815059445e-4,>,0.49485696704703985
1,HP:0001977,1,1,Abnormal thrombosis,15065,6055,1,0.4019429728976858,6.637461834594451e-5,1.6512549537648613e-4,>,1.2348442717568704
1,HP:0001998,6,19,Neonatal hypoglycemia,15047,6050,1,1.2731980866240784,0.0012611177485729458,9.907529722589167e-4,>,0.3341643983930466
1,HP:0002011,550,1084,Morphological central nervous system abnormality,13982,5506,0.004337266501001509,0.7761166870493595,0.07195008628700385,0.09081902245706737,<,21.17289394723125
1,HP:0002012,46,155,Abnormality of the abdominal organs,14911,6010,1,1.3580696561053722,0.0102880658436214,0.007595772787318362,>,4.58231502392442
1,HP:0002013,45,48,Vomiting,15018,6011,0.06069072700470408,0.4269520917009227,0.0031859816806053365,0.0074306472919418755,<,16.589269019598245
1,HP:0002014,56,49,Diarrhea,15017,6000,9.43695956037278e-5,0.34962377195738414,0.003252356298951281,0.009247027741083224,<,27.822430003079308
1,HP:0002015,103,217,Dysphagia,14849,5953,1,0.8446458494888269,0.01440329218106996,0.017007926023778073,>,3.0730080443357424
1,HP:0002017,92,191,Nausea and vomiting,14875,5964,1,0.8324193084574844,0.012677552104075401,0.015191545574636724,>,3.1360474857620604
1,HP:0002018,16,7,Nausea,15059,6040,0.048236514184909395,0.17551692665321217,4.6462232842161156e-4,0.002642007926023778,<,16.988254715287795
1,HP:0002019,80,167,Constipation,14899,5976,1,0.8373266446110063,0.011084561263772733,0.013210039630118891,>,2.7725100548932202
1,HP:0002020,561,924,Gastroesophageal reflux,14142,5495,3.4764992481398323e-12,0.6399940504963298,0.06133014735165273,0.09263540290620872,<,57.55718981987853
1,HP:0002027,29,19,Abdominal pain,15047,6027,0.005365474622930637,0.26244387821672344,0.0012611177485729458,0.004788639365918098,<,20.80332579855404
1,HP:0002031,27,90,Abnormal esophagus morphology,14976,6029,1,1.3418704828822163,0.005973715651135006,0.004458388375165125,>,2.6445590188094363
1,HP:0002034,26,0,Abnormal rectum morphology,15066,6030,6.419581031355234e-12,0,0,0.0042932628797886395,<,56.49173163857206
1,HP:0002035,20,0,Rectal prolapse,15066,6036,1.1741507546945572e-8,0,0,0.0033025099075297227,<,43.44286293271969
1,HP:0002039,18,19,Anorexia,15047,6038,1,0.4235849867350865,0.0012611177485729458,0.00297225891677675,<,7.959348183141233
1,HP:0002043,0,27,Esophageal stricture,15039,6056,0.13203065181562376,Inf,0.0017921146953405018,0,<,15.239059309727027
1,HP:0002059,0,1,Cerebral atrophy,15065,6056,1,Inf,6.637461834594451e-5,0,>,-0
1,HP:0002060,78,103,Abnormal cerebral morphology,14963,5978,0.027684139403760417,0.5275588277268753,0.0068365856896322845,0.012879788639365918,<,17.9528342691931
1,HP:0002084,0,73,Encephalocele,14993,6056,2.4645368680432017e-8,Inf,0.004845347139253949,0,<,42.15481710173445
1,HP:0002086,526,1967,Abnormality of the respiratory system,13099,5530,6.089951636741018e-17,1.5786897615389086,0.13055887428647286,0.0868560105680317,<,76.58330300425281
1,HP:0002087,61,44,Abnormality of the upper respiratory tract,15022,5995,2.8128703707995954e-7,0.2878908666798612,0.0029204832072215587,0.010072655217965654,<,37.92515950521385
1,HP:0002088,6,643,Abnormal lung morphology,14423,6050,7.450728600708956e-83,44.95007892017483,0.04267887959644232,9.907529722589167e-4,<,340.2329634025459
1,HP:0002093,0,12,Respiratory insufficiency,15054,6056,1,Inf,7.964954201513341e-4,0,<,6.454718211936144
1,HP:0002094,196,488,Dyspnea,14578,5860,1,1.0008371366317346,0.03239081375282092,0.03236459709379128,>,7.714619732426299e-16
1,HP:0002098,98,244,Respiratory distress,14822,5958,1,1.0008233542115639,0.01619540687641046,0.01618229854689564,>,-1.1571929598639442e-15
1,HP:0002099,0,1,Asthma,15065,6056,1,Inf,6.637461834594451e-5,0,>,-0
1,HP:0002103,0,8,Abnormal pleura morphology,15058,6056,1,Inf,5.309969467675561e-4,0,>,3.7544815927086432
1,HP:0002104,113,180,Apnea,14886,5943,0.21779125416717465,0.6359631781052242,0.011947431302270013,0.018659180977542933,<,14.369596635756887
1,HP:0002118,159,537,Abnormal cerebral ventricle morphology,14529,5897,0.39819311732496754,1.3708322377830577,0.0356431700517722,0.026254953764861293,<,13.321383382756489
1,HP:0002119,0,19,Ventriculomegaly,15047,6056,1,Inf,0.0012611177485729458,0,<,9.846197918548995
1,HP:0002143,29,144,Abnormality of the spinal cord,14922,6027,0.30670608205071553,2.005517784119137,0.009557945041816009,0.004788639365918098,<,13.774868826165559
1,HP:0002153,8,221,Hyperkalemia,14845,6048,3.136058481109677e-20,11.254105850564933,0.014668790654453737,0.001321003963011889,<,89.73622176788146
1,HP:0002167,22,40,Neurological speech impairment,15026,6034,1,0.7301396675859009,0.0026549847338377805,0.003632760898282695,>,2.3389037240128245
1,HP:0002170,209,10,Intracranial hemorrhage,15056,5847,5.581677037338085e-97,0.01858429089944175,6.637461834594451e-4,0.0345112285336856,<,396.73469956278865
1,HP:0002180,10,3,Neurodegeneration,15063,6046,0.3693577506646081,0.1204307995166335,1.9912385503783353e-4,0.0016512549537648614,<,13.4519695120251
1,HP:0002181,1,2,Cerebral edema,15064,6055,1,0.803884393888363,1.3274923669188903e-4,1.6512549537648613e-4,>,-0
1,HP:0002196,0,47,Myelopathy,15019,6056,2.1077099453584367e-4,Inf,0.003119607062259392,0,<,26.426514999958975
1,HP:0002198,0,19,Dilated fourth ventricle,15047,6056,1,Inf,0.0012611177485729458,0,<,9.846197918548995
1,HP:0002202,0,8,Pleural effusion,15058,6056,1,Inf,5.309969467675561e-4,0,>,3.7544815927086432
1,HP:0002239,27,56,Gastrointestinal hemorrhage,15010,6029,1,0.8331146987520177,0.0037169786273728925,0.004458388375165125,>,1.3278690457836608
1,HP:0002240,0,3,Hepatomegaly,15063,6056,1,Inf,1.9912385503783353e-4,0,>,0.999985214678497
1,HP:0002242,81,13,Abnormal intestine morphology,15053,5975,2.7395697920528943e-28,0.06369934106891885,8.628700384972787e-4,0.013375165125495376,<,121.97102890385341
1,HP:0002248,3,2,Hematemesis,15064,6053,1,0.2678784470636248,1.3274923669188903e-4,4.953764861294584e-4,>,3.343426327673367
1,HP:0002249,24,40,Melena,15026,6032,1,0.6690763651118111,0.0026549847338377805,0.003963011889035667,>,3.5722057426590537
1,HP:0002250,26,0,Abnormal large intestine morphology,15066,6030,6.419581031355234e-12,0,0,0.0042932628797886395,<,56.49173163857206
1,HP:0002257,22,8,Chronic rhinitis,15058,6034,4.3939372684477577e-4,0.1457399338254456,5.309969467675561e-4,0.003632760898282695,<,25.150342969968214
1,HP:0002311,69,213,Incoordination,14853,5987,1,1.24427125220617,0.014137793707686181,0.011393659180977542,>,3.581753648762065
1,HP:0002315,2,25,Headache,15041,6054,1,5.031185431838244,0.0016593654586486127,3.3025099075297226e-4,<,7.913115344557926
1,HP:0002334,0,19,Abnormal cerebellar vermis morphology,15047,6056,1,Inf,0.0012611177485729458,0,<,9.846197918548995
1,HP:0002345,0,10,Action tremor,15056,6056,1,Inf,6.637461834594451e-4,0,>,4.563408375824889
1,HP:0002350,0,19,Cerebellar cyst,15047,6056,1,Inf,0.0012611177485729458,0,<,9.846197918548995
1,HP:0002352,46,75,Leukoencephalopathy,14991,6010,1,0.6536674283620008,0.004978096375945838,0.007595772787318362,<,6.317763596998332
1,HP:0002353,7,37,EEG abnormality,15029,6049,1,2.1273760734276794,0.0024558608787999467,0.001155878467635403,>,4.709723722450875
1,HP:0002355,0,1,Difficulty walking,15065,6056,1,Inf,6.637461834594451e-5,0,>,-0
1,HP:0002360,78,117,Sleep disturbance,14949,5978,0.6657479282539892,0.5998554861987243,0.007765830346475508,0.012879788639365918,<,12.4285190845516
1,HP:0002373,113,74,Febrile seizure (within the age range of 3 months to 6 years),14992,5943,1.6078110727758143e-16,0.2596166177567433,0.004911721757599893,0.018659180977542933,<,74.89681831801269
1,HP:0002380,0,2,Fasciculations,15064,6056,1,Inf,1.3274923669188903e-4,0,>,-0
